source_name,source_record_id,source_url,retrieved_at,company_name,yc_slug,website_url,source_location,description,one_liner,team_size,industry,subindustry,industries,tags,batch,company_status,stage,regions,is_hiring,nonprofit,top_company,yc_object_id
Y Combinator,22334,https://www.ycombinator.com/companies/gilgamesh-pharmaceuticals,2026-07-29T16:08:39Z,Gilgamesh Pharmaceuticals,gilgamesh-pharmaceuticals,https://www.gilgameshpharmaceutical.com,"New York City, NY, USA; New York, NY, USA; Remote","Gilgamesh is a pioneering, clinical stage mental health science-focused biotechnology company. We have a disciplined focus on developing innovative new chemical entities (NCEs) leveraging a unique combination of medicinal chemistry, intellectual property strategy, neuroscience & neurobiology, and drug development expertise. We are an experienced team, with proven success in biotech exits and inventions.	","Gilgamesh Pharmaceuticals, a Clinical stage biotechnology company…",15,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Therapeutics"", ""Psychedelics"", ""Mental Health""]",Summer 2020,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Fully Remote""]",False,False,False,22334
Y Combinator,22306,https://www.ycombinator.com/companies/rarebird,2026-07-29T16:08:39Z,Rarebird,rarebird,http://www.rarebird.coffee,"San Francisco, CA, USA; San Leandro, CA, USA","We are making coffee for caffeine sensitive people. We do this by producing the world's first caffeine replacement, paraxanthine. It's better than caffeine at waking you up and causes fewer side effects, like anxiety and jitteriness.",Elevating mental health to be a part of your daily coffee ritual.,5,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]",[],Summer 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,22306
Y Combinator,22045,https://www.ycombinator.com/companies/nephrogen,2026-07-29T16:08:39Z,Nephrogen,nephrogen,http://www.nephrogenbiotech.com,"New York City, NY, USA","Nephrogen is a Stanford biotech spin-out developing curative genetic medicines for kidney and pancreatic diseases. Kidney disease alone affects 1 in 7 Americans, and neither indication has any approved gene-based therapies. 

Nephrogen's underlying platform combines AI and high-throughput screening to engineer safer, more efficient, and less expensive gene delivery vehicles for reaching the kidney and pancreas, and has attracted non-dilutive funding from seven major pharmaceutical companies including Merck KGaA, Novartis, and Bristol Myers Squibb.",Curative genetic medicines for kidney diseases,5,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Gene Therapy"", ""CRISPR"", ""Biotech""]",Summer 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,22045
Y Combinator,22043,https://www.ycombinator.com/companies/kingdom,2026-07-29T16:08:39Z,Kingdom,kingdom,https://kingdomsuperculture.com,"New York City, NY, USA","Kingdom creates and sells Superculture® ingredients.  Our Superculture® ingredients are an entirely new class of clinically-validated postbiotics that target the root causes of unmet pet health needs.  Superculture® Pet Oral and Superculture® Pet Immune are our first two breakthrough ingredients, driving industry-leading efficacy and unlocking new marketing claims for brands.",Natural functional ingredients that actually work,18,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Health & Wellness"", ""Food Tech""]",Summer 2020,Active,Growth,"[""United States of America"", ""America / Canada""]",True,False,False,22043
Y Combinator,21992,https://www.ycombinator.com/companies/nabla-bio,2026-07-29T16:08:39Z,Nabla Bio,nabla-bio,https://www.nabla.bio,"Boston, MA, USA","Our mission is to enable pharmaceutical and biotech companies to bring more antibody therapies to patients. Using AI and massively parallel experimentation, we design antibodies that precisely bind the disease target at the right location, while minimizing manufacturability and toxicity risks. We are a well-funded, revenue-generating, bilingual company of wet- and dry-lab scientists, and are founded by AI and protein design experts from Harvard University.",We use AI to design antibodies for intractable diseases,8,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery""]",Summer 2020,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,21992
Y Combinator,21881,https://www.ycombinator.com/companies/kernal-biologics,2026-07-29T16:08:39Z,Kernal Biologics,kernal-biologics,https://www.kernalbio.com/,"Boston, MA, USA","Kernal Bio is a biotech company pioneering mRNA 2.0 immunotherapies. We leverage selective mRNA-LNP technology to treat cancer and autoimmune diseases with precision, ensuring targeted cell delivery and minimal off-target effects. Our KR-402 program achieves over 90% delivery efficiency with T-cell-targeted LNPs, enabling direct CAR-T programming within the body and resulting in B-cell depletion within a week.
 
Kernal Bio is led by a team with experience from MIT, Harvard, Merck, and BMS, boasting three FDA-approved therapies and over 120 patents. Based in Cambridge, MA, we are backed by Hummingbird Ventures, Amgen Ventures, HBM, and even NASA.

With roots at MIT, Harvard and Biopharma, Kernal’s management team has deep expertise in mRNA therapeutics space. CEO Yusuf Erkul, M.D., M.B.A. is a successful drug hunter whose research at Merck enabled an FDA-approved drug for ovarian cancer. President Burak Yilmaz, M.S., previously founded Sentegen, a thriving synthetic biology company which commercializes synthetic DNA, RNA, and diagnostic kits for genetic and infectious diseases. Sr. VP of R&D Manfred Kraus is a leader in immuno-oncology, who was most recently Scientific Sr. Director at Bristol-Myers Squibb (BMS). ",Kernal is creating mRNA 2.0 therapies that work in specific cells,20,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Artificial Intelligence"", ""Biotech"", ""Genomics""]",Summer 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,21881
Y Combinator,2029,https://www.ycombinator.com/companies/circumvent,2026-07-29T16:08:39Z,Circumvent,circumvent,https://www.circumventpharmaceuticals.com/,"Portland, OR, USA",,Utilizing monogenic disorders to inform and solve highly complex…,6,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Neurotechnology"", ""Biotech"", ""Genomics""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2029
Y Combinator,2028,https://www.ycombinator.com/companies/rejuvenation-technologies-inc,2026-07-29T16:08:39Z,Rejuvenation Technologies Inc.,rejuvenation-technologies-inc,https://www.rejuvenationtech.com/,"San Francisco, CA, USA","Stanford-patented essential drug platform unlocks the healthspan, which is limited by short telomeres. Extends mouse lifespan by equivalent of 10 years in humans. Reverses 5-10 years of telomere shortening with one dose in one day. Preclinical efficacy in 4 organ systems including immune system. Entering clinical stage. CEO is Subject #1 in longevity trial. 50+ granted patents, 7 patent families. FDA INTERACT cleared. Raising $10M seed extension ($2M+ wired) to fund 3 investigator-initiated trials. Readouts in Q3 2027. $6.8B in comparable mRNA-LNP M&A in last 12 months. ",mRNA therapeutics to extend healthspan entering clinical trials,2,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Anti-Aging"", ""Gene Therapy"", ""Nanomedicine""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,2028
Y Combinator,2015,https://www.ycombinator.com/companies/synkrino-biotherapeutics,2026-07-29T16:08:39Z,Synkrino Biotherapeutics,synkrino-biotherapeutics,http://www.synkrino.bio,"San Francisco, CA, USA; Oakland, CA, USA",,"Synkrino's AI, SATIS is a powerful, unbiased discovery system for…",2,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery"", ""Biotech""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,2015
Y Combinator,1964,https://www.ycombinator.com/companies/cb-therapeutics,2026-07-29T16:08:39Z,CB Therapeutics,cb-therapeutics,http://www.cbthera.com,"San Diego, CA, USA","CB Therapeutics engineers microbes to produce high-value ingredients for medicines, supplements, and other wellness products through sustainable biomanufacturing. 
",Fermentation-derived natural products to solve health problems ,18,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Cellular Agriculture"", ""Biotech""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1964
Y Combinator,1939,https://www.ycombinator.com/companies/64x-bio,2026-07-29T16:08:39Z,64x Bio,64x-bio,http://www.64xbio.com,"San Francisco, CA, USA","The future of medicine is taking shape, but scaling it remains a challenge. Some of the biggest breakthroughs in next generation therapies are being held back by manufacturing constraints. The science is moving fast, but the infrastructure is still catching up.

Our VectorSelect platform is designed to unlock the scale these therapies need to survive. We combine massively parallelized screens with computational insights to engineer high yield cell lines and production technologies — accelerating the manufacturing of advanced therapies from the inside out. ",Enabling next generation medicines. A comprehensive platform and…,25,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Gene Therapy"", ""Machine Learning""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1939
Y Combinator,1931,https://www.ycombinator.com/companies/hepatx,2026-07-29T16:08:39Z,Hepatx,hepatx,http://www.hepatx.com,"San Francisco, CA, USA; Palo Alto, CA, USA",Our vision is to provide regenerative medicine treatments that free patients from chronic liver disease and help usher in an era where diseased and damaged tissues can be repaired.,Replacing organ transplant with an infusion,4,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech""]",Summer 2018,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1931
Y Combinator,1929,https://www.ycombinator.com/companies/rebellyous-foods,2026-07-29T16:08:39Z,Rebellyous Foods,rebellyous-foods,https://rebellyous.com/,"Seattle, WA, USA","Rebellyous Foods is a food manufacturing technology and production company defined solely to catapult meat alternative production toward price parity with animal-based meat.  Rebellyous implements novel food manufacturing equipment and processes in large-scale production to produce low-cost plant-based meat at high volumes.  These goals are achieved through uniquely designed food products, the use of high-throughput manufacturing automation and ‘smart’ production centers, and the development and utilization of new innovative low-energy manufacturing tools.  Working closely with industry partners, Rebellyous makes plant-based meat sustainable, affordable, and widely available.",Rebellyous Foods is a food manufacturing technology and production…,12,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Climate"", ""Plant-based Meat""]",Summer 2018,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1929
Y Combinator,1892,https://www.ycombinator.com/companies/c16-biosciences,2026-07-29T16:08:39Z,C16 Biosciences,c16-biosciences,https://www.c16bio.com/,"New York City, NY, USA; New York, NY, USA","C16 Biosciences is decarbonizing consumer products supply chains by producing next-generation ingredients. The company's biomanufacturing platform produces better performing, more sustainable alternatives to oils and fats, and their first product is an alternative to palm oil. The company owns and operates Palmless™ alternative fats and oils.","Next-gen ingredients to decarbonize consumer products, starting w/…",35,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Biotech"", ""Sustainability"", ""Climate""]",Summer 2018,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1892
Y Combinator,1856,https://www.ycombinator.com/companies/culture-biosciences,2026-07-29T16:08:39Z,Culture Biosciences,culture-biosciences,https://culturebiosciences.com,"San Francisco, CA, USA; South San Francisco, CA, USA","Culture Biosciences grows cells for biotech companies.  Our customers genetically modify organisms to produce new therapeutics, materials, fuels and foods. We help them quickly run experiments and  develop manufacturing processes so they can get their products to market faster. We've built proprietary software and automation systems to make operating our bioreactors more efficient than existing systems. We also provide customers with new software tools that help them analyze and contextualize their data. We are currently serving a number of biotech customers and scaling out our infrastructure.
",We grow cells for biotech companies.,40,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Cellular Agriculture"", ""Biotech""]",Winter 2018,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1856
Y Combinator,1773,https://www.ycombinator.com/companies/persephone-biosciences,2026-07-29T16:08:39Z,Persephone Biosciences,persephone-biosciences,http://persephonebiosciences.com/,"San Diego, CA, USA","Persephone Biome develops live biotherapeutic products to modulate the metabolism of gut microbes, for applications in disease prevention and cure. We take a unique engineering approach using systems and synthetic biology to understand the complexities of the microbiome.",We are using the gut microbiome to end cancer. ,6,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""AI-powered Drug Discovery"", ""COVID-19""]",Winter 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1773
Y Combinator,1768,https://www.ycombinator.com/companies/tradewind-bioscience,2026-07-29T16:08:39Z,Tradewind BioScience,tradewind-bioscience,https://www.tradewindbio.com,"San Francisco, CA, USA","Our lead candidate is a multifaceted attack antibody for ovarian cancer. Our approach enables targeting primary cancer cells directly, alongside enabling the immune system's natural anti-cancer function, all with one therapeutic antibody.",Tradewind translates scientific insight into innovative ways of…,2,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]",[],Winter 2018,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1768
Y Combinator,1767,https://www.ycombinator.com/companies/nectome,2026-07-29T16:08:39Z,Nectome,nectome,https://nectome.com/,"San Francisco, CA, USA; South San Francisco, CA, USA","Nectome is a neuroscience startup that aims to preserve the brain and keep all its memories intact.

The company is building the next generation of tools to preserve the connectome. The connectome is all the connections called synapses between neurons in the brain. Researchers from the company is now learning to manipulate individual memories, building advanced brain prosthetics, and reverse-engineering the brain.",Building a way to preserve long-term memories.,5,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Neurotechnology""]",Winter 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1767
Y Combinator,1760,https://www.ycombinator.com/companies/macromoltek,2026-07-29T16:08:39Z,Macromoltek,macromoltek,https://www.macromoltek.com,"Austin, TX, USA","Macromoltek: Revolutionizing antibody design.

Description:  Macromoltek, a computational de novo drug design company, rapidly produces accurate and credible antibody designs. We have built a proprietary platform that enables design against difficult targets inaccessible by traditional methods and have are already designing antibodies for large biopharmas and smaller biotechs. ",Computational antibody design,14,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery"", ""Deep Learning"", ""Therapeutics""]",Winter 2018,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1760
Y Combinator,1696,https://www.ycombinator.com/companies/forever-labs,2026-07-29T16:08:39Z,Forever Labs,forever-labs,https://foreverlabs.com,"Ann Arbor, MI, USA","Forever Labs collects and stores adult stem cells, and develops therapies based upon stem cell rejuvenation.","We bank your stem cells to help you live healthier, longer.",12,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Anti-Aging""]",Summer 2017,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1696
Y Combinator,1581,https://www.ycombinator.com/companies/sigma-genetics,2026-07-29T16:08:39Z,Sigma Genetics,sigma-genetics,http://www.sigmagenetics.com,"Seattle, WA, USA","Sigma Genetics develops devices that can deliver DNA, RNA, and other charged molecules into cells by using magnetic fields. When compared to conventional electroporation, this technique has several key advantages, which include: the absence of arcing, the ability to scale, and the benefit of being non-invasive for in vivo applications. This platform technology can be applied to a wide range of applications- cell therapies, cancer drug delivery, DNA vaccines, biopharma manufacturing, and cosmetics.",Sigma Genetics is a biotechnology company that is building…,2,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech"", ""Genomics""]",Winter 2017,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,1581
Y Combinator,1560,https://www.ycombinator.com/companies/helix-nanotechnologies,2026-07-29T16:08:39Z,Helix Nanotechnologies,helix-nanotechnologies,http://helixnano.com,"Boston, MA, USA; Cambridge, MA, USA","Technology finds information and delivers physical products to us almost instantly. mRNA does the same for biology. At HelixNano, we see a world where treatments are cheap, progress is decentralized, and you can modify biology at the push of a button.

By focusing on mRNA improvements from first principles, we’re getting there faster than we thought. Experiments that used to take months or years can be done in weeks and cost thousands instead of millions. The rate limiting step for our progress is now scientific curiosity.

Rigid hierarchies and top-down decisions will miss the magic. Some of our most powerful technologies started out as side projects of junior team members. At HelixNano, every individual scientist can have a massive impact on the company's direction. And the more diverse our team, the faster we’ll find the really cool ideas.

We've started rolling out some of our new tech — moving a COVID-19 vaccine candidate for the immunocompromised towards the clinic, and testing an intervention with massive environmental impact. But we’re scientists at heart, and team focus is solidly on the horizon.","Next-generation mRNA platform to solve cancer, COVID and climate.",22,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Artificial Intelligence"", ""Biotech"", ""Genomics"", ""Nanotechnology""]",Winter 2017,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1560
Y Combinator,1551,https://www.ycombinator.com/companies/indee-labs,2026-07-29T16:08:39Z,Indee Labs,indee-labs,http://www.indeelabs.com,"San Francisco, CA, USA; Berkeley, CA, USA","Intracellular delivery is the most problematic step in T cell immunotherapy discovery, development and manufacturing. Indee Labs is developing a non-viral intracellular delivery system based on microfluidic vortex shedding (µVS) to rapidly deliver nucleic acids, proteins and gene editing complexes to patient and donor T cells with minimal perturbation.","Enabling T cell immunotherapy discovery, development and manufacturing",5,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Gene Therapy"", ""Microfluidics"", ""Cell Therapy""]",Winter 2017,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1551
Y Combinator,1513,https://www.ycombinator.com/companies/solugen,2026-07-29T16:08:39Z,Solugen,solugen,https://solugen.com/,"Houston, TX, USA","Solugen is decarbonizing the chemistry of everyday life with enzymes and innovative metal catalysts. Our new to the world Bioforge platform technology can produce high value chemical goods that are biobased and carbon negative, at cost on par with current technologies. We are making sustainable chemistry accessible to all living things, to ensure a prosperous world exists for generations.
",Decarbonizing the chemicals industry.,200,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Manufacturing"", ""Climate"", ""ClimateTech"", ""Biotechnology"", ""Industrial""]",Winter 2017,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,1513
Y Combinator,13705,https://www.ycombinator.com/companies/algen-biotechnologies,2026-07-29T16:08:39Z,Algen Biotechnologies,algen-biotechnologies,https://www.algenbio.com/,"San Francisco, CA, USA","Algen is using CRISPR to uncover disease-driving RNA messages to find treatments for cancer, inflammation and diseases with high unmet needs. We are harnessing the power of CRISPR and machine learning to find first-in-class drugs that modulate RNA messages at single-cell resolution. Algen's founders are bioengineer from Jennifer Doudna Lab and biotech commercialization expert, teamed up with experienced pharmaceutical executives.",Using CRISPR to find treatments for cancer and inflammation,15,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery"", ""Artificial Intelligence"", ""CRISPR""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13705
Y Combinator,13671,https://www.ycombinator.com/companies/ansa-biotechnologies,2026-07-29T16:08:39Z,Ansa Biotechnologies,ansa-biotechnologies,http://ansabio.com,"San Francisco, CA, USA; Emeryville, CA, USA","Ansa Biotechnologies is developing a new way to make DNA that will be faster, cleaner, and more accurate than existing methods. Currently, DNA is manufactured via a chemical method that has remained mostly unchanged for 35 years. Our enzyme-based approach promises to dramatically accelerate innovation in biological research and biotechnology, including therapeutics, diagnostics and biomanufacturing.",Next-generation DNA synthesis using enzymes,72,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Synthetic Biology"", ""Biotech""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,13671
Y Combinator,13616,https://www.ycombinator.com/companies/menten-ai,2026-07-29T16:08:39Z,Menten AI,menten-ai,http://menten.ai,"San Francisco, CA, USA","Menten AI designs protein drugs and enzymes using quantum computing and machine learning. Their technology leapfrogs current computational methods making it possible to design previously intractable proteins. The team created the first protein design algorithm for current and near-term quantum computers and created the world’s first protein designed on a quantum computer. They are now working on 3 new proteins, including a peptide to prevent the spread of viruses like Covid-19. They have 2 paid pilot projects with multinational chemical companies and 4 LOI’s with pharma and biotech companies.",Menten AI designs peptide and protein therapeutics using quantum…,2,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery"", ""Quantum Computing""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,False,False,13616
Y Combinator,13601,https://www.ycombinator.com/companies/equator-therapeutics,2026-07-29T16:08:39Z,Equator Therapeutics,equator-therapeutics,https://equatortherapeutics.com/,"San Francisco, CA, USA","We are developing a drug to increase metabolism and burn calories without exercise.

Obesity and type 2 diabetes have reached epidemic proportions. There are 2.2B overweight people and 500M people with type 2 diabetes worldwide, and these numbers increase drastically every year. Existing drugs are not effective enough to reverse the trend. Our drug can solve this problem, because it addresses the root cause of metabolic disorders – the imbalance between caloric intake and expenditure.

Our drug will target mitochondria – the powerhouse of the cell – to generate heat. This approach has been proven to fully reverse obesity and type 2 diabetes in animals. However, therapeutic application for humans was impossible, because mitochondrial heat production could only be induced by highly artificial methods with side effects. This changed after our recent breakthrough discovery of the protein that mitochondria naturally use to generate heat. We have developed a unique high-throughput drug discovery platform to identify compounds that selectively activate this target protein, without side effects.

For decades people have wanted a drug that burns calories like exercise does. We are realizing this dream at Equator Therapeutics.",We are developing a drug to burn calories and increase metabolism…,2,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech"", ""Therapeutics""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13601
Y Combinator,13434,https://www.ycombinator.com/companies/openbiome,2026-07-29T16:08:39Z,OpenBiome,openbiome,http://openbiome.org,"Boston, MA, USA; Cambridge, MA, USA","We are a nonprofit stool bank, expanding safe access to fecal transplants and catalyzing research on the human microbiome.",A nonprofit stool bank enabling access to fecal transplants.,70,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Nonprofit""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",False,True,False,13434
Y Combinator,13332,https://www.ycombinator.com/companies/postera,2026-07-29T16:08:39Z,PostEra,postera,https://postera.ai/,"Boston, MA, USA","PostEra is building a modern 21st century biopharma. We're using our advances in machine learning to accelerate Medicinal Chemistry and bring more cures to patients. PostEra advances small molecule programs through partnerships with biopharma while also advancing its own internal pipeline. We've raised $26M from top investors and closed $1Bn in AI partnerships, signing multi-year agreements with Amgen, Pfizer and the NIH. PostEra also launched and led the world's largest open-science drug discovery effort; COVID Moonshot.",Medicinal Chemistry powered by Machine Learning,40,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""AI-powered Drug Discovery"", ""Machine Learning"", ""COVID-19""]",Winter 2020,Active,Growth,"[""United States of America"", ""America / Canada"", ""Remote"", ""Partly Remote""]",True,False,False,13332
Y Combinator,13217,https://www.ycombinator.com/companies/altay-therapeutics,2026-07-29T16:08:39Z,Altay Therapeutics,altay-therapeutics,http://www.altaytherapeutics.com,"San Francisco, CA, USA; South San Francisco, CA, USA","Altay develops small molecule drugs to treat chronic liver diseases like liver fibrosis and liver cancer.  Our co-founder Dr. Osman Ozes, led the first drug development program for Esbriet (Pirfenidone), resulting in the first FDA approved therapy for lung fibrosis. Esbriet is now a $1 billion/year drug and has already made over $6 billion in revenue. 

With a team that has over 70+ years of small molecule drug development experience, we intend to do the same with chronic liver diseases, which affects over 20 million Americans and represents a market size of over $30 billion. 

We know we are well positioned for success because we have shown excellent pre-clinical mouse data in several liver fibrosis models using our novel small molecule. We demonstrate a reduction in fibrosis with our drug, but more significantly, we show a reversal in fibrotic tissue back to normal tissue. 

With our current developmental strategy, we hope to have a clinic-ready compound by the end of 2021 and be in phase I clinical trials by mid of 2022. 
",Altay develops disease-modifying therapies targeting transcription…,6,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""AI-powered Drug Discovery"", ""Biotech"", ""Therapeutics"", ""Drug discovery""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13217
Y Combinator,13216,https://www.ycombinator.com/companies/general-proximity,2026-07-29T16:08:39Z,General Proximity,general-proximity,https://www.generalproximity.bio/,"San Francisco, CA, USA",,The next generation of induced-proximity medicines.,15,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Biotech"", ""Drug discovery""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada""]",True,False,False,13216
Y Combinator,13081,https://www.ycombinator.com/companies/abalone-bio,2026-07-29T16:08:39Z,Abalone Bio,abalone-bio,https://www.abalonebio.com,"San Francisco, CA, USA","Abalone Bio is tackling challenging undrugged targets underlying diseases affecting millions, focusing first cell-specific antibody drugs to treat obesity and metabolic disease without the GI side effects that cause 25% of GLP-1 drug patients to quit after 1 year. 

+ High throughput experimental measurement uniquely leverages AI/ML:  We’ve engineered cells to measure antibodies for pharmacological activity, not just structure or binding like others, 100 million at a time, 100X+ the throughput of others. With our large, proprietary activity datasets, we uniquely leverage ML to both unlock the discovery of rare hits and generate optimized hits for challenging targets, starting with G-protein coupled receptors (GPCRs)

+ Proven success: We have developed antibody agonists (activators) for 2 out of the 8 G-protein coupled receptors ever drugged by biotech.

+ Pharma traction: We’ve secured 3 partnerships with $3M in revenue and $125M in downstream value. 

+ Externally validated science: We’ve been awarded $7M in non-dilutive grant funding for platform and program development.",We create activating antibodies to treat diseases others can’t.,14,Healthcare,Healthcare -> Drug Discovery and Delivery,"[""Healthcare"", ""Drug Discovery and Delivery""]","[""Machine Learning"", ""Synthetic Biology"", ""Therapeutics"", ""Drug discovery""]",Winter 2020,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,13081
Y Combinator,12861,https://www.ycombinator.com/companies/asher-bio,2026-07-29T16:08:39Z,Asher Bio,asher-bio,https://www.asherbio.com/,"San Francisco, CA, USA; San Carlos, CA, USA","Asher Bio is a biotechnology company developing precisely targeted immunotherapies for cancer and other diseases. Our cis-targeting platform aims to enable selective activation of specific immune cell types, addressing the inherent limitations of otherwise pleiotropic immunotherapies that act on multiple cell types. Our approach has the potential to precisely direct different immune mediators against a range of target immune cell-types and create best-in-class immunotherapies in cancer, autoimmune and infectious diseases. 

Asher Bio is backed by Third Rock Ventures and is located in South San Francisco.",We build better immunotherapies,3,Healthcare,Healthcare -> Therapeutics,"[""Healthcare"", ""Therapeutics""]","[""Biotech""]",Summer 2019,Active,Growth,"[""United States of America"", ""America / Canada""]",False,False,False,12861
Y Combinator,12664,https://www.ycombinator.com/companies/kern-systems,2026-07-29T16:08:39Z,Kern Systems,kern-systems,https://www.kernsystems.com,"Boston, MA, USA","DNA has emerged as a compelling data storage medium due to its density, longevity, and eternal relevance compared to current memory technologies. However, the high price of synthesizing DNA remains a major bottleneck for adoption of this promising storage solution. We are pioneering new approaches to synthesizing DNA for data storage with enzymes and custom digital codecs. We are building an interdisciplinary team to build the world's most scalable information infrastructure in DNA. 

We seek technical experts in enzyme engineering, chemistry, hardware engineering, and information theory. We also seek business development to identify emerging markets for early use cases of our technology.",Using DNA to store data.,3,Healthcare,Healthcare -> Industrial Bio,"[""Healthcare"", ""Industrial Bio""]","[""Genomics"", ""Nanotechnology""]",Summer 2019,Active,Early,"[""United States of America"", ""America / Canada""]",False,False,False,12664
